account_age_days,amount,country,customer_id,device_id,failed_attempts_24h,fraud,merchant_id,payment_method,transaction_id,transaction_time
436.09,101.45,PL,2697,5120,0,0,76,card,34090,2025-10-01 15:06:10
558.07,41.76,RO,3618,7723,0,0,83,card,39831,2025-10-01 15:14:06
693.88,306.49,US,3286,4350,0,0,14,bank_transfer,48967,2025-10-01 15:19:26
550.6,114.12,US,91,1488,1,0,62,bank_transfer,44978,2025-10-01 15:32:25
246.18,68.1,ES,4915,7856,0,0,1,card,42267,2025-10-01 16:08:49
392.92,105.68,BG,3848,3458,0,0,94,card,27086,2025-10-01 16:22:51
314.1,78.82,ES,4444,1389,0,0,49,card,39910,2025-10-01 16:25:16
440.95,353.1,RO,4269,1461,0,0,16,card,9155,2025-10-01 16:34:40
151.06,25.08,DE,107,2260,1,0,9,card,23648,2025-10-01 16:56:25
402.75,59.19,DE,4588,5817,1,0,64,cash,15214,2025-10-01 16:58:43
261.29,20.97,PL,4482,2380,1,0,20,card,42740,2025-10-01 17:31:35
814.38,43.81,IT,2966,2218,0,0,34,card,10779,2025-10-01 18:00:34
623.71,82.8,GB,2973,5308,1,0,56,card,37579,2025-10-01 18:08:30
290.0,73.33,NL,3554,6949,0,0,28,card,47240,2025-10-01 18:15:37
227.76,200.39,BG,4626,1808,1,0,98,card,12857,2025-10-01 18:18:48
573.31,58.62,BG,938,1526,1,0,90,card,23653,2025-10-01 18:32:25
274.52,41.62,IT,2863,5821,1,0,78,bank_transfer,44383,2025-10-01 18:35:48
676.66,66.85,DE,2638,5159,1,0,68,card,5670,2025-10-01 18:43:46
702.51,95.88,RO,368,3454,1,0,15,card,18156,2025-10-01 18:45:58
714.25,52.43,GB,552,6725,1,0,73,cash,11960,2025-10-01 19:07:37
397.97,35.05,FR,1023,549,1,0,47,card,30766,2025-10-01 19:11:35
266.43,25.82,ES,1091,4920,0,0,51,wallet,41697,2025-10-01 19:14:44
393.47,79.43,GB,4065,5290,3,0,16,cash,26661,2025-10-01 19:32:28
645.45,79.33,BG,4850,7022,0,0,61,card,44160,2025-10-01 19:33:49
177.21,36.91,NL,2152,2564,0,0,57,cash,29292,2025-10-01 19:35:22
224.6,44.12,BG,723,3856,2,0,49,card,41539,2025-10-01 19:41:32
305.93,13.27,ES,1802,4553,0,0,83,bank_transfer,25518,2025-10-01 19:54:27
428.58,16.9,US,4607,2228,0,0,18,cash,30759,2025-10-01 20:13:53
346.58,54.57,GB,554,5369,0,0,83,wallet,48178,2025-10-01 20:14:57
381.66,58.62,ES,1027,679,0,0,24,card,16929,2025-10-01 20:19:24
145.46,31.02,FR,3076,4621,2,0,100,card,49328,2025-10-01 20:20:12
309.14,57.87,RO,3580,2175,2,0,32,card,48626,2025-10-01 20:51:12
403.45,25.18,GB,228,5376,1,0,11,cash,36467,2025-10-01 20:55:41
406.99,67.18,IT,3323,1945,0,0,37,card,43038,2025-10-01 21:02:01
208.13,164.18,BG,3714,5176,1,0,37,wallet,26151,2025-10-01 21:06:46
470.25,58.13,BG,2586,1271,0,0,69,card,46771,2025-10-01 21:13:26
747.17,81.72,NL,395,991,0,0,30,card,8537,2025-10-01 21:24:58
282.6,48.68,US,4113,306,0,0,87,card,4826,2025-10-01 21:29:22
566.08,41.81,ES,1584,4567,1,0,54,card,40955,2025-10-01 21:30:51
332.71,46.36,IT,923,2782,0,0,85,card,26981,2025-10-01 21:47:50
23.51,28.18,NL,1629,4618,1,0,60,card,15897,2025-10-01 22:08:02
551.63,92.36,IT,2592,1787,0,0,31,wallet,35072,2025-10-01 22:10:38
577.19,42.9,BG,1936,977,2,0,76,card,4077,2025-10-01 22:20:32
311.16,54.33,BG,2539,1621,0,0,76,card,24614,2025-10-01 22:27:53
488.38,40.34,DE,3628,3038,0,0,46,card,9188,2025-10-01 22:55:07
272.16,115.29,FR,4694,3848,2,0,53,wallet,14187,2025-10-01 23:01:15
431.76,52.18,DE,911,2559,1,0,11,card,12005,2025-10-01 23:13:26
685.19,16.65,GB,22,5052,0,0,90,wallet,9036,2025-10-01 23:29:29
361.28,55.18,FR,250,5471,1,0,72,card,14524,2025-10-01 23:32:16
118.22,31.91,IT,669,6205,0,0,44,card,46811,2025-10-01 23:38:15
490.37,363.36,ES,1806,6808,1,1,70,cash,23615,2025-10-01 23:48:12
643.35,41.96,RO,1958,2752,4,0,50,cash,2050,2025-10-01 23:56:23
272.98,22.17,ES,3289,1348,0,0,39,card,1870,2025-10-02 00:05:14
429.24,56.84,NL,2642,4508,1,0,78,card,32413,2025-10-02 00:23:07
620.58,46.1,NL,2868,5742,0,0,36,bank_transfer,11997,2025-10-02 00:47:14
441.73,61.14,FR,2505,6458,0,0,11,bank_transfer,6409,2025-10-02 01:01:52
499.0,54.83,DE,3548,4337,0,0,62,bank_transfer,7897,2025-10-02 01:18:33
482.63,19.14,DE,4147,1521,0,0,52,card,23715,2025-10-02 01:22:12
553.43,107.61,RO,4466,4599,1,0,82,card,43883,2025-10-02 01:23:50
480.22,98.27,DE,4947,6271,1,0,97,card,31817,2025-10-02 01:27:52
602.55,91.0,RO,3988,2950,0,0,63,wallet,19746,2025-10-02 01:37:24
580.93,97.93,RO,3061,6175,1,0,48,card,26590,2025-10-02 01:38:02
321.85,61.75,PL,2990,4095,1,0,90,bank_transfer,46243,2025-10-02 01:44:53
308.94,91.94,US,4263,2405,0,0,40,card,24087,2025-10-02 01:55:59
408.48,179.67,NL,2462,5228,1,0,74,bank_transfer,34373,2025-10-02 02:53:21
478.07,50.23,ES,3408,6202,0,0,36,wallet,4156,2025-10-02 03:55:57
264.6,84.46,RO,196,5766,0,0,28,card,27382,2025-10-02 04:04:35
502.58,71.26,NL,198,5917,0,0,55,bank_transfer,44787,2025-10-02 04:27:31
497.39,47.25,DE,2323,4297,1,0,76,card,40559,2025-10-02 04:31:52
723.51,54.43,BG,76,2981,1,0,25,card,42870,2025-10-02 04:38:31
469.23,168.93,FR,3270,890,0,0,11,wallet,46118,2025-10-02 04:49:25
278.62,79.4,IT,451,2351,0,0,37,card,35737,2025-10-02 04:51:22
636.3,105.6,PL,4078,4181,0,0,20,card,36979,2025-10-02 05:48:22
551.4,64.5,IT,1269,6107,0,0,58,bank_transfer,48183,2025-10-02 06:01:00
633.77,35.72,NL,918,2207,0,0,46,card,8076,2025-10-02 06:06:26
188.04,42.74,NL,4377,2548,0,0,8,card,6198,2025-10-02 06:07:25
185.68,164.39,US,639,5809,0,0,35,bank_transfer,23683,2025-10-02 06:23:55
335.52,20.9,US,1092,5825,0,0,56,card,33136,2025-10-02 06:26:08
482.79,118.53,ES,2940,870,1,0,73,bank_transfer,11521,2025-10-02 06:30:42
107.86,49.87,ES,3509,3551,0,0,87,card,23912,2025-10-02 06:44:16
333.4,108.1,US,3029,3241,0,0,14,wallet,19063,2025-10-02 06:55:02
782.09,88.73,DE,3871,6633,1,0,5,wallet,36537,2025-10-02 07:07:58
699.37,24.4,ES,294,1376,1,0,90,cash,36395,2025-10-02 07:20:11
382.56,28.13,ES,374,4057,1,0,14,bank_transfer,37199,2025-10-02 07:24:52
331.3,47.05,IT,414,1909,0,0,56,card,45819,2025-10-02 07:29:35
346.13,140.96,ES,4069,7338,2,0,58,wallet,17789,2025-10-02 07:40:11
259.87,12.86,GB,2216,4584,0,0,37,card,35872,2025-10-02 07:51:16
181.42,138.17,ES,292,2193,0,0,81,wallet,40077,2025-10-02 08:00:01
444.85,127.88,ES,324,7130,1,0,10,wallet,36084,2025-10-02 08:17:01
645.85,108.65,BG,3660,4756,0,0,100,card,6420,2025-10-02 08:22:40
430.83,52.17,NL,2447,5766,2,0,42,cash,8261,2025-10-02 08:36:19
516.3,52.51,FR,3254,1548,1,0,92,bank_transfer,36307,2025-10-02 08:37:11
409.52,13.61,NL,540,5677,0,0,11,card,16819,2025-10-02 08:46:40
314.54,49.27,IT,2002,6420,0,0,89,card,27278,2025-10-02 08:53:49
258.78,159.86,GB,2744,1787,2,0,20,bank_transfer,25288,2025-10-02 09:02:07
394.9,34.93,NL,410,5706,2,0,67,card,36292,2025-10-02 09:16:17
676.16,171.77,ES,1374,1848,1,0,33,card,43735,2025-10-02 09:22:30
564.87,49.89,BG,1621,2772,1,0,94,card,38583,2025-10-02 09:25:53
179.32,187.82,US,3063,5698,0,0,10,cash,42290,2025-10-02 09:26:44
360.52,320.92,US,4942,612,1,0,86,card,16612,2025-10-02 09:39:56
643.75,134.53,GB,2856,1878,0,0,95,card,7768,2025-10-02 10:08:24
549.98,16.18,NL,587,4954,1,0,52,bank_transfer,32859,2025-10-02 10:20:02
230.43,30.39,BG,258,2284,2,0,88,card,23579,2025-10-02 10:29:02
399.39,239.34,DE,4366,1147,0,0,92,card,22031,2025-10-02 10:34:17
331.2,205.12,PL,3095,95,1,0,25,card,41798,2025-10-02 10:58:26
281.9,161.54,PL,1460,4992,1,0,94,card,5710,2025-10-02 11:04:17
489.56,35.37,PL,2962,6531,0,0,2,card,24647,2025-10-02 11:09:31
613.85,129.09,US,219,7606,0,0,67,cash,33172,2025-10-02 11:10:26
248.02,121.72,IT,3209,6097,0,0,67,bank_transfer,42478,2025-10-02 11:20:26
872.01,37.2,RO,253,429,1,0,21,card,25753,2025-10-02 11:27:04
361.38,185.68,GB,4895,2124,0,0,60,card,28309,2025-10-02 12:03:59
359.22,58.33,ES,724,5029,2,0,34,card,33655,2025-10-02 12:14:43
456.01,35.34,BG,1924,5817,0,0,26,card,44707,2025-10-02 12:14:56
359.13,147.43,GB,3571,299,0,0,36,card,49672,2025-10-02 12:33:20
459.41,149.33,ES,2773,3406,0,0,22,bank_transfer,27183,2025-10-02 12:33:57
705.81,52.8,RO,3749,4786,1,0,21,card,43769,2025-10-02 12:47:02
598.86,170.42,PL,4252,4410,0,0,89,card,8985,2025-10-02 12:48:11
678.41,26.49,GB,1125,4662,0,0,99,wallet,8814,2025-10-02 13:02:49
418.26,26.48,PL,2823,3104,0,0,9,card,26583,2025-10-02 13:04:40
202.89,30.6,FR,4553,274,1,0,23,card,45701,2025-10-02 13:07:10
634.59,38.44,US,4944,7631,0,0,31,card,23809,2025-10-02 13:09:34
116.16,36.77,DE,2005,5489,0,0,26,card,16802,2025-10-02 13:11:34
783.93,240.03,RO,1846,2751,1,0,75,wallet,32898,2025-10-02 13:14:44
982.06,61.93,DE,3579,742,0,0,43,wallet,12282,2025-10-02 13:20:12
211.25,148.16,ES,2039,4462,1,0,20,cash,28583,2025-10-02 13:25:45
535.96,45.83,BG,2995,7691,0,0,67,wallet,15091,2025-10-02 13:32:13
417.59,79.39,NL,1495,4519,1,0,16,card,26659,2025-10-02 14:07:01
327.66,105.71,IT,4011,556,0,0,85,bank_transfer,24819,2025-10-02 14:10:05
590.04,62.9,FR,4511,2287,1,0,18,card,25174,2025-10-02 14:27:53
561.81,91.25,BG,1990,4091,1,0,44,bank_transfer,45754,2025-10-02 14:47:29
555.7,30.01,RO,187,2570,0,0,2,card,47609,2025-10-02 14:54:32
667.87,56.08,IT,150,2054,0,0,84,bank_transfer,42984,2025-10-02 14:57:42
340.52,71.06,RO,3223,4432,0,0,25,bank_transfer,32709,2025-10-02 15:01:24
560.68,93.31,PL,2726,1689,1,0,72,card,7315,2025-10-02 15:04:44
535.16,283.7,NL,1398,1057,0,1,27,card,27859,2025-10-02 15:05:08
502.9,74.24,NL,1121,3722,1,0,47,card,20499,2025-10-02 15:26:09
482.48,14.03,RO,2763,2990,0,0,79,bank_transfer,36674,2025-10-02 15:50:57
382.13,53.59,BG,1438,3558,4,0,8,card,21798,2025-10-02 15:58:28
699.79,19.83,FR,2821,767,0,0,80,cash,36359,2025-10-02 16:01:58
393.73,49.11,GB,1769,7780,0,0,11,card,25649,2025-10-02 16:04:53
261.09,97.33,PL,1322,5160,0,0,45,card,18735,2025-10-02 16:05:00
387.62,60.45,ES,1920,264,0,0,75,card,26247,2025-10-02 16:09:48
341.21,49.86,IT,182,3390,0,1,67,card,26035,2025-10-02 16:12:27
777.25,99.6,DE,3725,1996,1,0,82,card,43033,2025-10-02 16:16:47
515.87,127.72,US,3583,4001,1,0,1,bank_transfer,42643,2025-10-02 16:23:25
455.61,84.6,DE,1150,4944,1,0,15,card,22375,2025-10-02 16:32:16
295.56,78.47,ES,4215,4965,0,0,72,card,48477,2025-10-02 17:09:38
358.07,237.68,DE,1970,5982,0,0,68,bank_transfer,41255,2025-10-02 17:39:41
421.21,41.05,PL,2037,4186,0,0,31,card,47666,2025-10-02 17:42:56
367.84,205.27,FR,4767,2747,1,0,70,card,36193,2025-10-02 17:43:37
287.96,116.44,IT,1862,5196,1,0,80,wallet,42629,2025-10-02 17:44:31
150.8,40.03,FR,4965,6945,0,0,59,card,32370,2025-10-02 17:45:54
513.96,143.51,BG,4148,3498,1,0,20,wallet,45763,2025-10-02 17:51:33
698.78,80.22,IT,3740,2402,0,0,77,cash,22428,2025-10-02 17:57:31
550.38,84.57,GB,3766,3136,0,0,15,card,38243,2025-10-02 17:59:53
536.63,53.25,PL,3091,4878,1,0,84,wallet,23483,2025-10-02 18:24:25
352.39,257.04,NL,4357,1041,0,0,28,card,11991,2025-10-02 18:25:40
250.44,25.25,BG,3493,7315,0,0,42,card,28863,2025-10-02 18:38:08
454.79,45.44,IT,263,5656,1,0,69,bank_transfer,7988,2025-10-02 18:46:51
363.47,50.81,IT,664,5249,1,0,76,card,7161,2025-10-02 18:49:05
313.8,51.25,IT,127,1396,0,0,10,wallet,38880,2025-10-02 19:09:47
537.14,80.11,ES,197,590,0,0,90,card,34748,2025-10-02 19:43:08
550.57,148.29,FR,4509,1032,0,0,72,wallet,11780,2025-10-02 20:04:16
612.32,101.38,BG,3494,6868,1,0,48,cash,23682,2025-10-02 20:12:17
490.74,97.09,IT,1379,5293,1,0,90,card,48380,2025-10-02 20:13:11
492.19,98.17,DE,131,3670,1,1,45,cash,10290,2025-10-02 20:16:44
838.7,66.85,IT,318,388,0,0,23,card,43575,2025-10-02 20:17:50
206.53,67.23,FR,3910,7393,0,0,54,cash,8443,2025-10-02 20:22:38
685.27,32.64,GB,3924,5639,0,0,15,card,36683,2025-10-02 20:24:43
530.8,149.82,NL,819,890,0,0,22,card,37534,2025-10-02 20:29:26
362.92,15.51,US,3666,6323,2,0,52,card,45736,2025-10-02 20:32:46
745.87,65.88,ES,3095,3046,3,0,57,card,40191,2025-10-02 20:37:12
642.31,14.13,US,2875,2991,2,0,60,card,48245,2025-10-02 21:04:16
438.67,37.03,BG,3330,6968,1,0,93,bank_transfer,38229,2025-10-02 21:29:07
430.43,47.5,DE,865,5942,1,0,70,card,49465,2025-10-02 22:06:29
538.3,78.23,US,2231,4076,1,0,60,bank_transfer,49683,2025-10-02 22:12:23
518.6,75.24,BG,93,3155,1,0,2,card,3347,2025-10-02 22:16:45
606.33,19.46,PL,3118,1745,0,0,75,card,35104,2025-10-02 22:24:18
276.11,151.15,ES,47,7813,1,0,60,card,33687,2025-10-02 22:36:00
484.56,70.45,US,4106,7589,1,0,24,bank_transfer,8086,2025-10-02 22:40:31
388.77,85.09,PL,2416,767,1,0,16,card,5600,2025-10-02 23:03:12
295.17,29.05,PL,2013,1495,1,0,36,cash,22343,2025-10-02 23:09:58
61.29,25.52,FR,769,5489,0,0,87,cash,23906,2025-10-02 23:11:44
357.76,43.29,RO,1548,1915,0,0,83,wallet,28431,2025-10-02 23:21:34
456.06,130.93,IT,1082,3374,0,0,7,card,4707,2025-10-02 23:22:50
769.29,98.54,GB,1628,3103,1,0,23,card,25011,2025-10-02 23:31:54
269.47,98.19,GB,4498,421,0,0,27,card,18568,2025-10-02 23:37:33
738.36,67.2,DE,1885,7059,1,0,90,wallet,48986,2025-10-02 23:41:59
708.81,62.49,US,4382,3238,0,0,48,card,9862,2025-10-02 23:46:05
576.09,53.13,DE,2993,1239,0,0,33,card,33490,2025-10-02 23:47:29
310.63,90.28,NL,1019,2906,1,0,44,card,44990,2025-10-02 23:56:29
383.08,92.03,DE,2903,3285,0,0,95,card,8469,2025-10-02 23:57:40
633.81,49.09,DE,620,5175,0,0,61,card,25510,2025-10-03 01:05:24
437.26,69.23,ES,4724,120,0,0,82,wallet,17652,2025-10-03 01:07:43
,38.41,US,1953,4394,1,0,60,card,35570,2025-10-03 01:27:21
387.04,123.73,BG,92,481,2,0,7,card,37394,2025-10-03 01:41:23
429.42,126.07,RO,3160,1868,0,1,89,card,46760,2025-10-03 02:05:54
395.94,78.53,US,2284,1770,0,0,27,card,31072,2025-10-03 02:47:27
458.77,182.84,PL,1166,6470,0,0,39,card,32868,2025-10-03 02:51:21
346.9,34.89,RO,513,4083,1,0,71,cash,27149,2025-10-03 02:56:58
372.77,211.27,US,453,7013,0,0,81,wallet,37711,2025-10-03 03:01:22
611.0,82.68,BG,2953,1084,0,0,26,card,19670,2025-10-03 03:27:49
661.08,94.64,GB,4581,5059,0,0,33,wallet,43586,2025-10-03 03:57:38
310.78,67.23,FR,2322,3853,0,0,81,bank_transfer,6600,2025-10-03 04:12:13
377.65,14.32,PL,1943,7181,0,0,69,wallet,39099,2025-10-03 04:22:42
310.5,85.09,NL,3068,3673,0,0,20,card,18752,2025-10-03 04:49:29
492.8,108.59,NL,436,1239,0,0,56,card,46302,2025-10-03 04:56:48
679.94,94.7,BG,1123,4537,0,0,13,card,46370,2025-10-03 05:05:39
979.01,35.84,PL,4722,5876,0,0,78,card,1795,2025-10-03 05:16:21
459.14,115.85,ES,1811,7965,1,0,51,wallet,18974,2025-10-03 05:39:05
213.13,57.98,ES,2853,6398,0,0,92,card,43444,2025-10-03 05:44:07
753.65,41.53,FR,645,1885,1,0,51,card,37740,2025-10-03 05:44:33
307.77,41.1,NL,3226,6646,0,0,47,wallet,44133,2025-10-03 05:46:20
448.23,139.68,DE,660,6148,0,0,86,card,43235,2025-10-03 05:49:36
324.31,44.06,FR,2177,7024,1,0,16,bank_transfer,39713,2025-10-03 05:59:59
297.14,45.0,FR,29,1872,0,0,97,card,3635,2025-10-03 06:01:02
606.87,72.59,ES,3324,3651,0,0,20,cash,25035,2025-10-03 06:02:55
383.36,30.46,NL,2792,5354,0,0,23,wallet,6373,2025-10-03 06:07:38
365.34,118.98,IT,598,5721,0,0,67,,30486,2025-10-03 06:28:30
526.26,55.03,RO,927,1346,1,0,70,wallet,45374,2025-10-03 06:55:57
805.3,54.77,NL,3266,6865,0,0,86,card,5595,2025-10-03 06:58:31
546.3,54.65,PL,1164,4469,0,0,35,card,34042,2025-10-03 07:22:57
763.06,130.17,FR,1674,2680,1,0,26,card,19006,2025-10-03 07:37:25
259.37,61.32,ES,2332,1111,1,0,61,cash,45734,2025-10-03 08:04:32
370.26,65.92,FR,3285,4741,0,0,34,card,11945,2025-10-03 08:15:28
549.07,33.47,US,195,2819,0,0,98,card,45704,2025-10-03 08:21:30
537.9,89.05,BG,2813,6412,0,0,3,card,16437,2025-10-03 08:28:57
701.19,34.34,FR,3431,1820,1,0,5,card,43336,2025-10-03 08:49:35
418.98,49.04,ES,1722,3524,0,0,74,card,12039,2025-10-03 08:50:51
708.29,130.44,PL,194,6541,0,0,99,cash,32414,2025-10-03 09:25:23
622.05,293.03,IT,2833,7643,0,0,80,card,11385,2025-10-03 09:42:21
292.11,41.52,FR,3657,5859,2,0,84,card,4499,2025-10-03 09:57:02
456.28,144.93,RO,2852,8000,2,0,12,bank_transfer,33677,2025-10-03 10:20:39
506.72,146.08,IT,644,70,0,0,31,card,38856,2025-10-03 10:20:53
754.5,80.65,FR,2859,312,0,0,84,card,35512,2025-10-03 10:38:16
663.2,202.54,PL,2111,2370,2,0,38,bank_transfer,40949,2025-10-03 10:44:20
306.08,74.81,GB,179,3677,0,0,48,bank_transfer,37079,2025-10-03 10:46:42
554.97,16.52,NL,931,6724,0,0,63,card,39539,2025-10-03 11:16:34
922.51,438.36,GB,1712,2042,0,0,27,card,9412,2025-10-03 11:20:31
398.46,101.54,FR,2143,4282,1,0,56,bank_transfer,11883,2025-10-03 12:12:35
102.09,97.8,IT,4687,5784,0,0,57,card,30749,2025-10-03 12:26:50
761.46,225.42,PL,1640,2806,0,0,86,bank_transfer,47246,2025-10-03 12:36:31
409.78,43.41,FR,2392,3833,1,0,89,bank_transfer,39605,2025-10-03 12:44:21
733.99,377.1,ES,3756,2972,0,0,9,bank_transfer,41804,2025-10-03 12:54:46
488.92,77.83,US,2242,5513,0,0,40,wallet,35002,2025-10-03 13:21:08
231.34,57.41,GB,534,5619,1,0,80,cash,19860,2025-10-03 13:23:49
688.69,61.82,US,4007,6310,0,0,5,wallet,37191,2025-10-03 13:27:14
288.42,84.75,US,2519,6200,0,0,73,card,21112,2025-10-03 13:29:58
287.47,44.24,FR,3938,1328,0,0,73,cash,1940,2025-10-03 13:43:08
455.57,70.89,RO,2335,6698,0,0,90,card,36953,2025-10-03 14:14:32
408.63,78.28,BG,965,5194,2,0,13,card,39134,2025-10-03 14:33:56
360.75,41.33,US,1847,4834,1,0,13,card,16791,2025-10-03 14:34:17
518.87,91.64,ES,4692,3540,1,0,30,card,34681,2025-10-03 14:41:51
388.63,70.61,PL,3297,1143,0,0,40,card,9536,2025-10-03 14:56:59
556.32,42.6,NL,1493,5357,0,0,38,wallet,2502,2025-10-03 15:15:49
502.08,57.94,FR,991,45,0,0,59,bank_transfer,44124,2025-10-03 15:20:16
99.89,145.02,US,3407,5310,0,0,48,cash,25597,2025-10-03 15:20:43
144.93,139.03,RO,4569,7987,0,0,33,card,44210,2025-10-03 15:25:53
478.59,22.77,DE,3781,372,0,0,77,wallet,3978,2025-10-03 15:43:58
582.24,233.85,BG,2468,1212,1,0,98,wallet,20607,2025-10-03 15:44:06
388.87,260.68,GB,4792,7929,0,0,5,card,40295,2025-10-03 15:50:59
577.2,135.92,RO,1938,7235,0,0,72,card,45037,2025-10-03 15:52:16
285.7,71.52,PL,4871,5479,0,0,44,wallet,35165,2025-10-03 15:53:10
554.72,28.63,RO,773,3297,0,0,70,bank_transfer,7823,2025-10-03 16:11:19
159.17,14.5,RO,785,3410,0,0,33,card,47374,2025-10-03 16:11:47
297.84,58.15,IT,4020,4267,0,0,12,card,35218,2025-10-03 16:23:31
425.75,50.27,FR,868,2934,0,0,43,wallet,44423,2025-10-03 16:24:33
536.0,63.7,FR,138,7801,0,1,36,card,28368,2025-10-03 16:40:28
702.34,165.09,DE,362,7080,0,1,50,cash,37099,2025-10-03 16:42:20
305.52,44.29,ES,1771,7419,0,0,76,card,32568,2025-10-03 16:43:53
294.7,58.22,NL,1349,6875,1,0,23,card,16491,2025-10-03 16:50:47
219.82,26.84,US,3597,468,0,0,63,card,22456,2025-10-03 17:11:23
403.89,77.46,GB,3996,6189,0,0,48,card,43558,2025-10-03 17:15:18
574.26,51.52,FR,3409,6391,1,0,15,card,45566,2025-10-03 17:27:18
288.73,74.65,GB,57,1172,2,0,6,card,30100,2025-10-03 17:33:01
361.05,34.96,IT,1656,3805,4,0,20,card,8698,2025-10-03 17:48:06
330.64,16.77,NL,2379,464,0,0,20,wallet,30258,2025-10-03 17:49:46
211.49,139.08,US,2414,3320,2,0,65,wallet,11681,2025-10-03 18:01:40
414.74,76.16,DE,1127,5413,0,0,15,card,33234,2025-10-03 18:47:00
168.16,157.22,DE,544,5048,0,0,1,card,12580,2025-10-03 18:53:58
460.16,153.14,GB,3435,7210,0,0,7,cash,24666,2025-10-03 19:01:11
719.64,206.12,US,4054,4246,2,0,96,cash,10667,2025-10-03 19:04:19
442.82,75.39,NL,3614,2091,0,0,21,cash,28747,2025-10-03 19:09:53
373.21,155.05,ES,259,6731,1,0,73,card,43048,2025-10-03 19:37:03
855.44,125.28,BG,363,3424,0,0,62,card,5864,2025-10-03 19:44:42
657.04,32.17,GB,3839,1498,2,0,59,card,35266,2025-10-03 19:50:06
167.26,72.24,ES,65,4952,0,0,67,cash,27166,2025-10-03 19:51:21
640.41,93.94,FR,414,6042,1,0,74,card,17071,2025-10-03 20:18:44
252.59,20.38,ES,4637,1302,0,0,34,card,20926,2025-10-03 20:35:20
314.34,143.21,BG,2496,3519,0,0,80,bank_transfer,36001,2025-10-03 20:42:45
711.03,39.48,DE,3041,3261,0,0,59,bank_transfer,47950,2025-10-03 20:43:31
565.62,164.8,DE,4221,7821,1,0,63,card,32263,2025-10-03 21:13:30
382.69,26.44,GB,510,2082,0,0,43,wallet,33009,2025-10-03 21:18:18
433.11,314.24,ES,3960,2808,0,0,43,cash,21029,2025-10-03 21:37:09
387.63,130.72,PL,2064,3517,1,0,30,wallet,9602,2025-10-03 21:54:57
485.18,77.21,GB,4030,7597,1,0,60,card,46651,2025-10-03 22:07:47
447.36,92.76,RO,1345,7458,1,0,53,card,26537,2025-10-03 22:11:46
805.35,199.87,DE,4532,622,0,0,81,card,3082,2025-10-03 22:14:31
254.27,118.25,NL,2133,5386,0,0,41,card,22531,2025-10-03 22:32:53
602.02,43.93,GB,4940,5633,2,0,9,,1375,2025-10-03 22:34:37
502.08,190.26,US,2306,4978,0,0,30,card,32582,2025-10-03 22:34:37
599.91,62.83,IT,4058,5851,2,0,25,card,34730,2025-10-03 22:55:22
343.71,123.82,FR,805,5354,0,0,99,card,48199,2025-10-03 23:03:49
816.92,53.32,FR,1222,1859,1,0,13,card,43177,2025-10-03 23:06:11
751.67,125.24,BG,4265,4167,0,0,71,card,36302,2025-10-03 23:15:47
288.66,212.12,DE,310,2763,0,0,61,bank_transfer,8352,2025-10-04 00:40:49
448.97,104.16,PL,4819,7219,0,0,21,card,20968,2025-10-04 00:41:00
195.76,89.47,BG,2589,5592,1,1,38,bank_transfer,23415,2025-10-04 01:03:19
279.8,64.64,RO,2580,7519,0,0,67,wallet,27545,2025-10-04 01:07:32
429.64,101.11,BG,192,5364,1,0,69,card,22541,2025-10-04 01:08:03
320.45,65.65,FR,1470,6552,1,0,12,wallet,19210,2025-10-04 01:37:48
523.97,26.2,GB,1200,6327,0,0,44,card,45942,2025-10-04 01:42:57
837.65,98.72,US,4130,1190,1,0,68,card,18350,2025-10-04 01:44:01
229.63,126.96,GB,1042,900,1,0,89,bank_transfer,16431,2025-10-04 01:48:47
620.3,84.82,ES,2272,1445,1,0,3,card,3024,2025-10-04 01:56:21
574.0,143.95,DE,4456,6803,0,0,58,bank_transfer,27179,2025-10-04 02:07:01
233.16,158.33,US,769,410,1,0,75,card,12336,2025-10-04 02:16:09
836.09,22.94,IT,893,2599,1,0,16,card,13470,2025-10-04 03:15:16
499.73,50.98,DE,4970,1985,2,0,42,card,32629,2025-10-04 03:16:35
81.91,139.36,US,3569,4066,0,1,100,wallet,36432,2025-10-04 03:25:40
504.98,21.3,GB,1012,7074,0,0,70,card,1919,2025-10-04 03:44:08
546.62,46.62,IT,186,4498,1,0,13,bank_transfer,46716,2025-10-04 03:55:11
639.4,16.86,NL,4155,2534,0,0,88,card,38749,2025-10-04 04:11:51
165.04,101.5,IT,564,5648,0,0,15,card,4290,2025-10-04 04:13:36
522.27,46.1,FR,2130,897,1,0,11,card,15332,2025-10-04 04:16:29
327.76,86.0,DE,4893,4010,0,0,18,cash,8866,2025-10-04 04:19:03
708.19,80.79,IT,3144,3134,1,0,90,,16742,2025-10-04 04:23:58
472.16,13.85,PL,169,994,2,0,32,card,40720,2025-10-04 04:24:16
381.35,33.83,ES,2958,1658,0,0,99,card,10930,2025-10-04 04:45:14
482.07,49.27,RO,984,5811,1,0,88,card,42956,2025-10-04 05:26:33
582.93,35.52,RO,276,7431,0,0,41,cash,43288,2025-10-04 05:31:24
523.89,145.21,BG,1695,3760,0,0,27,card,42201,2025-10-04 05:37:07
328.83,63.75,DE,2390,3238,0,0,57,bank_transfer,7569,2025-10-04 05:52:42
79.78,88.27,NL,2541,2521,0,0,87,wallet,23003,2025-10-04 06:01:02
